time,seconds_elapsed,z,y,x
1778841470669310500,0.425310546875,0.25045454502105713,-1.540040135383606,0.9604496955871582
1778841470679291000,0.435290771484375,0.14930447936058044,-1.564620018005371,0.6783626079559326
1778841470689271800,0.445271728515625,0.11610423773527145,-1.5324300527572632,0.402696430683136
1778841470699251700,0.455251708984375,0.14281882345676422,-1.4699839353561401,0.1763431578874588
1778841470709232600,0.465232666015625,0.16498936712741852,-1.3996376991271973,0.019835317507386208
1778841470719212800,0.475212890625,0.15971416234970093,-1.346419334411621,-0.07401259243488312
1778841470729193700,0.48519384765625,0.12784411013126373,-1.3081696033477783,-0.1372235119342804
1778841470739173600,0.495173583984375,0.07370541244745255,-1.2923582792282104,-0.1557391881942749
1778841470749154600,0.505154541015625,0.021930895745754242,-1.2620373964309692,-0.12441055476665497
1778841470759135700,0.5151357421875,-0.017803160473704338,-1.1921098232269287,-0.09197133779525757
1778841470769115600,0.52511572265625,-0.06360633671283722,-1.1129341125488281,-0.08839764446020126
1778841470779096600,0.5350966796875,-0.10793731361627579,-1.0441830158233643,-0.12112367898225784
1778841470789076500,0.545076416015625,-0.15299558639526367,-0.9125002026557922,-0.1746838539838791
1778841470799057700,0.5550576171875,-0.17809069156646729,-0.6710571050643921,-0.242232546210289
1778841470809038600,0.56503857421875,-0.18188436329364777,-0.4571150243282318,-0.3001323342323303
1778841470819018500,0.5750185546875,-0.1815984696149826,-0.33109623193740845,-0.3344554305076599
1778841470828999700,0.584999755859375,-0.1774894744157791,-0.2705628275871277,-0.3550499379634857
1778841470838979800,0.594979736328125,-0.1688413769006729,-0.2177930325269699,-0.37911662459373474
1778841470848960500,0.60496044921875,-0.15272419154644012,-0.14498940110206604,-0.4137829840183258
1778841470858940700,0.614940673828125,-0.14332260191440582,-0.06613918393850327,-0.4508752226829529
1778841470868921900,0.624921875,-0.11462065577507019,0.0160872433334589,-0.48749127984046936
1778841470878902800,0.63490283203125,0.022136228159070015,0.5020654797554016,-0.33143913745880127
1778841470888882700,0.644882568359375,0.14062292873859406,0.5198976993560791,-0.09144597500562668
1778841470898863900,0.65486376953125,0.18090395629405975,0.6817288994789124,0.26239013671875
1778841470908843800,0.66484375,0.2254200279712677,0.4096084237098694,0.644331693649292
1778841470918824700,0.67482470703125,0.20981496572494507,0.027561727911233902,0.9134952425956726
1778841470928804600,0.6848046875,0.18879787623882294,0.08056259900331497,1.036681056022644
1778841470938785800,0.694785888671875,0.1456213742494583,0.12628614902496338,1.0649017095565796
1778841470948766700,0.7047666015625,0.08274836838245392,0.1344771832227707,1.023324966430664
1778841470958746600,0.71474658203125,0.023290103301405907,0.12872236967086792,0.8947811722755432
1778841470968727600,0.7247275390625,-0.03061305172741413,0.15074323117733002,0.6979842185974121
1778841470978707700,0.734707763671875,-0.07324200123548508,0.2150937169790268,0.4941578805446625
1778841470988689200,0.744689208984375,-0.09807945042848587,0.2086484730243683,0.33072397112846375
1778841470998669000,0.7546689453125,-0.09934897720813751,0.1181553304195404,0.20419132709503174
1778841471008650200,0.764650146484375,-0.07759559154510498,-0.05101379007101059,0.07218316197395325
1778841471018631200,0.774631103515625,-0.048675794154405594,-0.2091538906097412,-0.08382002264261246
1778841471028611000,0.784611083984375,-0.037255097180604935,-0.3288201093673706,-0.24205413460731506
1778841471038592000,0.794592041015625,-0.050982892513275146,-0.4201795756816864,-0.37955448031425476
1778841471048572400,0.804572509765625,-0.07974442839622498,-0.4406038522720337,-0.49748292565345764
1778841471058553300,0.81455322265625,-0.1157333254814148,-0.3752099275588989,-0.5811207890510559
1778841471068533200,0.824533203125,-0.12726955115795135,-0.25970160961151123,-0.6143257021903992
1778841471078514200,0.83451416015625,-0.11611383408308029,-0.17318323254585266,-0.5929245352745056
1778841471088495400,0.844495361328125,-0.09384610503911972,-0.14054404199123383,-0.5192471146583557
1778841471098475300,0.854475341796875,-0.02417062036693096,0.00751917902380228,-0.42550599575042725
1778841471108456200,0.864456298828125,0.03135950490832329,0.12402240931987762,-0.33418509364128113
1778841471118436000,0.87443603515625,-0.002026947680860758,0.0846417173743248,-0.2614392638206482
1778841471128417300,0.884417236328125,-0.08910886943340302,0.04758670553565025,-0.20711851119995117
1778841471138397200,0.894397216796875,-0.22105519473552704,0.08665953576564789,-0.1045207753777504
1778841471148378000,0.904378173828125,-0.3674865961074829,0.192764014005661,0.12758195400238037
1778841471158358000,0.91435791015625,-0.4738316833972931,0.2909278869628906,0.5006162524223328
1778841471168339200,0.924339111328125,-0.4622286558151245,0.1347261220216751,0.9525083899497986
1778841471178320100,0.934320068359375,-0.4281873106956482,-0.03448234498500824,1.3100289106369019
1778841471188300000,0.944300048828125,-0.3140242397785187,-0.11354567110538483,1.4145838022232056
1778841471198281200,0.95428125,-0.04194533824920654,-0.2237297147512436,1.294979453086853
1778841471208261400,0.964261474609375,0.299186110496521,-0.31090325117111206,1.159447193145752
1778841471218242000,0.974241943359375,0.5739944577217102,-0.3946780562400818,1.0821433067321777
1778841471228222200,0.98422216796875,0.70908123254776,-0.6734297275543213,1.1258796453475952
1778841471238203400,0.994203369140625,0.6224448680877686,-0.8307149410247803,1.2778427600860596
1778841471248183300,1.004183349609375,0.45025360584259033,-0.38270339369773865,1.4030028581619263
1778841471258164200,1.014164306640625,0.021194634959101677,-0.40771687030792236,1.3743627071380615
1778841471268145400,1.0241455078125,-0.45266497135162354,-0.21856550872325897,1.1870484352111816
1778841471278125300,1.034125244140625,-0.7735468745231628,0.02034103311598301,0.8401951193809509
1778841471288106200,1.044106201171875,-0.9124757051467896,0.12447728961706161,0.4108078181743622
1778841471298086100,1.054086181640625,-0.8954572677612305,0.07616505026817322,-0.0624028779566288
1778841471308067300,1.0640673828125,-0.740153968334198,0.006952688097953796,-0.5543004274368286
1778841471318047200,1.074047119140625,-0.4984951317310333,-0.006905996240675449,-0.9846267700195312
1778841471328028200,1.084028076171875,-0.21652282774448395,-0.11385668069124222,-1.3032540082931519
1778841471338009000,1.094009033203125,0.1076592281460762,-0.33601829409599304,-1.4715148210525513
1778841471347989200,1.1039892578125,0.3965381681919098,-0.7402411103248596,-1.4266070127487183
1778841471357970200,1.11397021484375,0.5434198379516602,-1.028118371963501,-1.1505718231201172
1778841471367950000,1.1239501953125,0.5110682845115662,-0.7481899857521057,-0.7202273607254028
1778841471377931000,1.133930908203125,0.2908557653427124,-0.4127979576587677,-0.2639322578907013
1778841471387911400,1.143911376953125,-0.04791669547557831,-0.008718912489712238,0.13020038604736328
1778841471397892400,1.153892333984375,-0.3845728039741516,0.444447785615921,0.27766144275665283
1778841471407872300,1.163872314453125,-0.662423312664032,0.6306331157684326,0.1391368806362152
1778841471417853200,1.173853271484375,-0.7569635510444641,0.7657633423805237,-0.14357736706733704
1778841471427834400,1.18383447265625,-0.5853680968284607,0.7799468040466309,-0.395603209733963
1778841471437814300,1.193814208984375,-0.2551097273826599,0.5914791822433472,-0.5223851203918457
1778841471447795200,1.203795166015625,0.06949423253536224,0.3651895821094513,-0.5650947690010071
1778841471457775000,1.213775146484375,0.3117615580558777,0.2768055200576782,-0.5735114216804504
1778841471467756300,1.22375634765625,0.40301716327667236,0.3130250573158264,-0.5477405190467834
1778841471477736200,1.233736083984375,0.3274795114994049,0.315703421831131,-0.4672238826751709
1778841471487717000,1.243717041015625,0.170216903090477,0.25601133704185486,-0.32389336824417114
1778841471497697000,1.253697021484375,0.0011429215082898736,0.25160351395606995,-0.14648768305778503
1778841471507678200,1.26367822265625,-0.14120954275131226,0.3522937595844269,0.030242886394262314
1778841471517659100,1.2736591796875,-0.24645474553108215,0.378801554441452,0.1911846399307251
1778841471527639000,1.28363916015625,-0.3199404180049896,0.32509729266166687,0.3187335133552551
1778841471537620200,1.2936201171875,-0.34888818860054016,0.26808276772499084,0.40144863724708557
1778841471547600400,1.303600341796875,-0.33311206102371216,0.1560194194316864,0.43855100870132446
1778841471557581300,1.313581298828125,-0.28510645031929016,0.11226634681224823,0.40919363498687744
1778841471567561200,1.323561279296875,-0.23244665563106537,0.20794466137886047,0.3459899127483368
1778841471577542400,1.33354248046875,-0.18685387074947357,0.23220446705818176,0.2734334170818329
1778841471587522300,1.343522216796875,-0.1315813511610031,0.18399560451507568,0.21118251979351044
1778841471597503200,1.353503173828125,-0.059720735996961594,0.14145055413246155,0.18125924468040466
1778841471607483100,1.363483154296875,0.01489613950252533,0.07672639191150665,0.18681731820106506
1778841471617464300,1.37346435546875,0.06251559406518936,0.06772810220718384,0.2326684296131134
1778841471627445200,1.3834453125,0.07475173473358154,0.10928614437580109,0.30059176683425903
1778841471637425200,1.393425048828125,0.0509534552693367,0.12094519287347794,0.3645971119403839
1778841471647406000,1.403406005859375,-0.0062609026208519936,0.10860707610845566,0.4087403416633606
1778841471657386200,1.41338623046875,-0.07568498700857162,0.0742267295718193,0.430372416973114
1778841471667367200,1.4233671875,-0.14405837655067444,0.08071281760931015,0.41935810446739197
1778841471677347000,1.43334716796875,-0.18957233428955078,0.06899411231279373,0.39538273215293884
1778841471687328000,1.443327880859375,-0.19395627081394196,0.026099707931280136,0.3612402081489563
1778841471697308400,1.453308349609375,-0.16521011292934418,-0.016260532662272453,0.31482556462287903
1778841471707289300,1.463289306640625,-0.11761950701475143,-0.05728829279541969,0.26300951838493347
1778841471717270000,1.47327001953125,-0.07259264588356018,-0.13024264574050903,0.2199680358171463
1778841471727250200,1.483250244140625,-0.029490375891327858,-0.1919715702533722,0.19940657913684845
1778841471737231400,1.4932314453125,-0.008388020098209381,-0.19962921738624573,0.20412597060203552
1778841471747211300,1.503211181640625,-0.01615503430366516,-0.21521595120429993,0.23501785099506378
1778841471757192200,1.513192138671875,-0.038635578006505966,-0.2729564905166626,0.30385738611221313
1778841471767172000,1.523172119140625,-0.06878398358821869,-0.2954183518886566,0.40056952834129333
1778841471777153300,1.5331533203125,-0.11085527390241623,-0.24180303514003754,0.4746730625629425
1778841471787133200,1.54313330078125,-0.14489153027534485,-0.21417860686779022,0.5036383867263794
1778841471797114000,1.553114013671875,-0.14796987175941467,-0.22351698577404022,0.48229289054870605
1778841471807094000,1.563093994140625,-0.10595430433750153,-0.24705210328102112,0.43013644218444824
1778841471817075200,1.5730751953125,-0.012632613070309162,-0.2745910584926605,0.33193743228912354
1778841471827055000,1.58305517578125,0.12345559895038605,-0.2960049510002136,0.21539777517318726
1778841471837036000,1.5930361328125,0.2769370377063751,-0.2757856845855713,0.0947808101773262
1778841471847017200,1.603017333984375,0.4646858274936676,-0.24702352285385132,-0.019723940640687943
1778841471856997400,1.612997314453125,0.6606177091598511,-0.2700725197792053,-0.08835545927286148
1778841471866978000,1.62297802734375,0.8303945064544678,-0.3547682464122772,-0.08489947021007538
1778841471876958200,1.632958251953125,0.978688657283783,-0.40179872512817383,-0.009884892031550407
1778841471886939400,1.642939453125,1.0934040546417236,-0.45436206459999084,0.1337292641401291
1778841471896919300,1.652919189453125,1.164687156677246,-0.46994397044181824,0.3165355920791626
1778841471906900200,1.662900146484375,1.2197051048278809,-0.4472604990005493,0.5298028588294983
1778841471916880100,1.672880126953125,1.3036874532699585,-0.569799542427063,0.8680354952812195
1778841471926861300,1.682861328125,1.4723113775253296,-0.6169350743293762,1.3448821306228638
1778841471936841200,1.69284130859375,1.6489527225494385,-0.5902174711227417,1.7699689865112305
1778841471946822100,1.702822265625,1.8238859176635742,-0.708554744720459,2.093303918838501
1778841471956803300,1.71280322265625,2.004770517349243,-0.7886466383934021,2.319675922393799
1778841471966783200,1.722783203125,2.1768622398376465,-0.7555651068687439,2.4372406005859375
1778841471976764200,1.73276416015625,2.3606348037719727,-0.7625654339790344,2.4755642414093018
1778841471986743800,1.742743896484375,2.5752503871917725,-0.8373773097991943,2.4644267559051514
1778841471996724500,1.752724365234375,2.8178634643554688,-0.8456994891166687,2.4259510040283203
1778841472006704600,1.76270458984375,3.069875955581665,-0.8239513039588928,2.379471778869629
1778841472016685800,1.772685791015625,3.3167953491210938,-0.9602532386779785,2.351130962371826
1778841472026665700,1.782665771484375,3.5181822776794434,-1.3202543258666992,2.399559497833252
1778841472036646700,1.792646728515625,3.5446927547454834,-1.8836640119552612,2.5643835067749023
1778841472046626600,1.80262646484375,3.442518472671509,-2.1919567584991455,2.627336025238037
1778841472056607700,1.812607666015625,3.2504501342773438,-2.866024971008301,2.5939834117889404
1778841472066587600,1.822587646484375,3.0644497871398926,-3.416539430618286,2.4326541423797607
1778841472076568600,1.832568603515625,2.831787586212158,-3.650174617767334,2.1174521446228027
1778841472086549800,1.8425498046875,2.5430517196655273,-3.642594575881958,1.7956311702728271
1778841472096529700,1.85252978515625,2.271526575088501,-3.3872597217559814,1.5828454494476318
1778841472106510600,1.862510498046875,2.055490016937256,-3.014986515045166,1.643298625946045
1778841472116490500,1.872490478515625,2.042029857635498,-2.686235189437866,1.9342362880706787
1778841472126471700,1.8824716796875,2.188187837600708,-2.5094704627990723,2.271413803100586
1778841472136451800,1.892451904296875,2.4048361778259277,-2.4845383167266846,2.523233413696289
1778841472146432500,1.9024326171875,2.6527299880981445,-2.486863374710083,2.673884153366089
1778841472156412700,1.91241259765625,2.8933820724487305,-2.6012637615203857,2.7471206188201904
1778841472166393900,1.922393798828125,3.1915481090545654,-2.7706854343414307,2.741147518157959
1778841472176373800,1.932373779296875,3.5339910984039307,-2.828120470046997,2.6859285831451416
1778841472186354700,1.942354736328125,3.800771474838257,-2.6764960289001465,2.6360573768615723
1778841472196334600,1.95233447265625,3.9271788597106934,-2.3954427242279053,2.592881441116333
1778841472206315800,1.962315673828125,3.963466167449951,-2.057304620742798,2.507647752761841
1778841472216295700,1.972295654296875,3.9562480449676514,-1.7368699312210083,2.3280727863311768
1778841472226276600,1.982276611328125,3.939675807952881,-1.5906720161437988,2.062506675720215
1778841472236257800,1.9922578125,3.968132734298706,-1.6946297883987427,1.7353777885437012
1778841472246237700,2.00223779296875,4.114263534545898,-1.9813953638076782,1.3537315130233765
1778841472256218600,2.012218505859375,4.374475479125977,-2.180840492248535,0.9773584604263306
1778841472266198500,2.022198486328125,4.636697292327881,-2.186697244644165,0.6793877482414246
1778841472276179700,2.0321796875,4.846156597137451,-2.1235179901123047,0.5073978900909424
1778841472286160000,2.042159912109375,4.975763320922852,-2.033644437789917,0.37233594059944153
1778841472296140500,2.052140625,5.0067901611328125,-1.9963630437850952,0.22093547880649567
1778841472306120700,2.06212060546875,4.963893890380859,-1.9776066541671753,0.045153796672821045
1778841472316102000,2.072101806640625,4.904579162597656,-1.9301831722259521,-0.1633528172969818
1778841472326081800,2.082081787109375,4.9294915199279785,-1.9787472486495972,-0.36184003949165344
1778841472336062700,2.092062744140625,5.082681655883789,-2.0035343170166016,-0.5086265802383423
1778841472346042600,2.102042724609375,5.380608081817627,-2.0173802375793457,-0.5758575201034546
1778841472356023800,2.11202392578125,5.724124908447266,-1.8392335176467896,-0.5837149024009705
1778841472366003700,2.122003662109375,6.052735805511475,-1.460703730583191,-0.5329697132110596
1778841472375984600,2.131984619140625,6.308730602264404,-0.926307201385498,-0.42934316396713257
1778841472385965600,2.141965576171875,6.396419525146484,-0.1814270168542862,-0.47860318422317505
1778841472395945700,2.15194580078125,6.341463088989258,0.4717113673686981,-0.664523720741272
1778841472405926700,2.1619267578125,6.230537414550781,0.9087269902229309,-0.8834906816482544
1778841472415906600,2.171906494140625,6.052978992462158,1.0801522731781006,-1.0792826414108276
1778841472425887500,2.181887451171875,5.747404098510742,1.1190799474716187,-1.1814947128295898
1778841472435868000,2.191867919921875,5.24847412109375,1.1153662204742432,-1.1173434257507324
1778841472445848600,2.2018486328125,4.584532737731934,1.243471384048462,-0.9139106869697571
1778841472455828700,2.211828857421875,3.791525363922119,1.4325681924819946,-0.703220546245575
1778841472465809700,2.2218095703125,2.9723434448242188,1.4974687099456787,-0.5618250370025635
1778841472475789800,2.231789794921875,2.2360756397247314,1.5448081493377686,-0.49865514039993286
1778841472485770800,2.241770751953125,1.6999675035476685,1.6983110904693604,-0.539366602897644
1778841472495750700,2.251750732421875,1.4040948152542114,1.9963687658309937,-0.7184498310089111
1778841472505731600,2.261731689453125,1.337931752204895,2.2975966930389404,-1.016825556755066
1778841472515711700,2.271711669921875,1.4228835105895996,2.3311495780944824,-1.3684900999069214
1778841472525692700,2.281692626953125,1.5331511497497559,2.1585707664489746,-1.7053539752960205
1778841472535672600,2.291672607421875,1.5249289274215698,1.9126930236816406,-2.020681858062744
1778841472545653500,2.301653564453125,1.29598069190979,1.830173134803772,-2.3387084007263184
1778841472555633700,2.311633544921875,0.8488074541091919,1.6964184045791626,-2.7072927951812744
1778841472565614600,2.321614501953125,0.41201654076576233,1.0239555835723877,-3.127075433731079
1778841472575594800,2.3315947265625,0.11051906645298004,-0.11896200478076935,-3.537389039993286
1778841472585575700,2.34157568359375,-0.05774158239364624,-0.9924796223640442,-3.899653911590576
1778841472595556600,2.351556640625,-0.011441194452345371,-1.508022665977478,-4.141018390655518
1778841472605536800,2.361536865234375,0.35639142990112305,-1.7542699575424194,-4.287655353546143
1778841472615517700,2.371517578125,0.7174705862998962,-1.5313093662261963,-4.432549476623535
1778841472625497600,2.38149755859375,0.704551637172699,-1.1334307193756104,-4.619430065155029
1778841472635478800,2.391478759765625,0.369547963142395,-0.7198473215103149,-4.801485538482666
1778841472645458700,2.401458740234375,-0.036352403461933136,0.12143834680318832,-4.140524387359619
1778841472655439600,2.411439697265625,-0.17261730134487152,0.013532389886677265,-2.5859968662261963
1778841472665419500,2.42141943359375,-0.07977516949176788,-0.7877793312072754,-1.6664565801620483
1778841472675400700,2.431400634765625,-0.014686979353427887,-1.537817120552063,-1.1390697956085205
1778841472685380600,2.441380615234375,0.01838446594774723,-1.9077155590057373,-0.8551666736602783
1778841472695361500,2.451361572265625,0.030090391635894775,-2.0175106525421143,-0.7610305547714233
1778841472705341700,2.461341796875,0.014892698265612125,-2.0295586585998535,-0.8326376676559448
1778841472715322600,2.471322509765625,-0.04450325295329094,-1.936547875404358,-0.9261689186096191
1778841472725302800,2.481302734375,-0.07717947661876678,-1.9605507850646973,-0.8953253030776978
1778841472735283700,2.49128369140625,-0.10053646564483643,-2.1987838745117188,-0.7602564692497253
1778841472745263600,2.501263671875,-0.16157962381839752,-2.13926362991333,-0.7714316248893738
1778841472755244800,2.511244873046875,-0.166475310921669,-1.7634769678115845,-0.9897522330284119
1778841472765224700,2.521224609375,-0.006685339380055666,-1.1784145832061768,-1.0841032266616821
1778841472775205600,2.53120556640625,0.25218990445137024,-0.7312542200088501,-1.0201106071472168
1778841472785185500,2.541185546875,0.46593335270881653,-0.7422994375228882,-0.8729718327522278
1778841472795166700,2.551166748046875,0.5392538905143738,-1.0257103443145752,-0.8154494166374207
1778841472805146600,2.561146728515625,0.4531938433647156,-1.2479910850524902,-0.8429287075996399
1778841472815127600,2.57112744140625,0.32355836033821106,-1.2126823663711548,-0.9866414070129395
1778841472825107500,2.581107421875,0.3004826009273529,-0.8562576770782471,-1.094883918762207
1778841472835088600,2.591088623046875,0.5146750211715698,-0.3939904272556305,-1.1360998153686523
1778841472845068800,2.60106884765625,0.7957586646080017,0.047010112553834915,-1.0758100748062134
1778841472855049700,2.6110498046875,1.0967164039611816,0.21641723811626434,-1.073290228843689
1778841472865029600,2.621029541015625,1.2155423164367676,0.13821172714233398,-1.201717734336853
1778841472875010800,2.6310107421875,0.9271968603134155,-0.2880988121032715,-1.2506463527679443
1778841472884991700,2.64099169921875,0.506147027015686,-0.5848397612571716,-1.398532748222351
1778841472894971600,2.6509716796875,0.3377327620983124,-0.31248918175697327,-1.6388788223266602
1778841472904952800,2.660952880859375,0.1912117898464203,0.4415286183357239,-1.8621207475662231
1778841472914932700,2.6709326171875,0.12338347733020782,0.8840618133544922,-2.004551410675049
1778841472924913700,2.68091357421875,0.11784588545560837,0.8520667552947998,-1.8828001022338867
1778841472934893600,2.6908935546875,0.01966100186109543,0.6310680508613586,-1.5778350830078125
1778841472944874800,2.700874755859375,-0.17362484335899353,0.3972686231136322,-1.278846025466919
1778841472954854700,2.710854736328125,-0.2920377552509308,0.028806986287236214,-0.8485239744186401
1778841472964835600,2.720835693359375,-0.36335569620132446,-0.4186255633831024,-0.33690330386161804
1778841472974815500,2.7308154296875,-0.49586209654808044,-0.7606739401817322,0.0063203792087733746
1778841472984797400,2.74079736328125,-0.6656137704849243,-0.8559268116950989,0.10759797692298889
1778841472994777300,2.75077734375,-0.7692371010780334,-0.7934213876724243,-0.016824636608362198
1778841473004758500,2.760758544921875,-0.6068710684776306,-0.9633590579032898,-0.3065608739852905
1778841473014738400,2.770738525390625,-0.1990063637495041,-1.4453203678131104,-0.6139525175094604
1778841473024719400,2.78071923828125,0.09124505519866943,-1.6271777153015137,-0.8865405917167664
1778841473034699500,2.790699462890625,0.2956774830818176,-1.3074510097503662,-1.2662276029586792
1778841473044680700,2.8006806640625,0.3835357129573822,-1.0134201049804688,-1.5057767629623413
1778841473054660600,2.81066064453125,0.46961289644241333,-0.9680269360542297,-2.3501198291778564
1778841473064641500,2.8206416015625,0.42164111137390137,-0.8921412229537964,-3.3958547115325928
1778841473074621400,2.830621337890625,0.37858420610427856,-0.5603548288345337,-3.946910858154297
1778841473084602600,2.8406025390625,0.3961291015148163,-0.7728694677352905,-3.716095447540283
1778841473094582500,2.85058251953125,-0.061530228704214096,-1.0681140422821045,-3.2395660877227783
1778841473104563500,2.8605634765625,-0.32185420393943787,-1.4663606882095337,-2.797999620437622
1778841473114543400,2.87054345703125,-0.17886823415756226,-1.6514452695846558,-1.7048145532608032
1778841473124524500,2.880524658203125,0.22341743111610413,-1.7193169593811035,-1.0229182243347168
1778841473134504400,2.89050439453125,0.44685959815979004,-1.196187973022461,-0.5005583167076111
1778841473144485400,2.9004853515625,0.8339370489120483,-0.49875783920288086,-0.10434334725141525
1778841473154465500,2.910465576171875,1.1275627613067627,0.03183368593454361,0.21832126379013062
1778841473164446700,2.92044677734375,0.961217999458313,0.19535471498966217,0.4288947284221649
1778841473174426600,2.930426513671875,0.637292742729187,0.031632211059331894,0.4484202563762665
1778841473184407600,2.940407470703125,0.15974457561969757,-0.08915599435567856,0.2734015882015228
1778841473194387500,2.950387451171875,-0.10597988963127136,0.05628522112965584,0.2667689919471741
1778841473204368600,2.96036865234375,-0.2368907630443573,0.09542009979486465,0.35162901878356934
1778841473214348500,2.9703486328125,-0.3364920914173126,0.26868584752082825,0.31864070892333984
1778841473224329500,2.98032958984375,-0.3908597230911255,0.600265383720398,0.37014275789260864
1778841473234309400,2.990309326171875,-0.26055672764778137,1.0598303079605103,0.40305063128471375
1778841473244290600,3.00029052734375,0.024520840495824814,1.4260919094085693,0.387234628200531
1778841473254270500,3.0102705078125,0.26386070251464844,1.545663833618164,0.35031309723854065
1778841473264251400,3.02025146484375,0.4633462429046631,1.2946319580078125,0.3012031316757202
1778841473274231600,3.0302314453125,0.7317593097686768,0.6142703890800476,0.21239255368709564
1778841473284212500,3.04021240234375,0.9519688487052917,-0.3555222451686859,0.08285906910896301
1778841473294192600,3.050192626953125,1.0234930515289307,-0.967793881893158,0.0539078451693058
1778841473304173600,3.060173583984375,1.0304114818572998,-0.9588087201118469,0.0890791043639183
1778841473314153500,3.070153564453125,1.0046730041503906,-0.3842032551765442,0.1402655839920044
1778841473324134700,3.080134765625,0.6779723167419434,0.12140489369630814,0.02456243894994259
1778841473334114600,3.090114501953125,0.43697676062583923,0.33178821206092834,-0.11859259009361267
1778841473344095500,3.100095458984375,0.3160657286643982,0.455499529838562,-0.17333626747131348
1778841473354075400,3.110075439453125,0.18970966339111328,0.3202857971191406,-0.15449173748493195
1778841473364056600,3.120056640625,0.08105355501174927,-0.1856447458267212,-0.07139043509960175
1778841473374036500,3.130036376953125,0.03862167149782181,-0.5904588103294373,0.03708411008119583
1778841473384017400,3.140017333984375,-0.23665401339530945,-0.6658412218093872,0.05166386440396309
1778841473393997300,3.149997314453125,-0.47988584637641907,-0.16420181095600128,-0.03899306803941727
1778841473403978500,3.159978515625,-0.39959853887557983,0.5311471819877625,-0.176669180393219
1778841473413958700,3.169958740234375,-0.25035178661346436,0.6382275819778442,-0.589403510093689
1778841473423939600,3.179939697265625,-0.015432517975568771,0.3816201686859131,-0.9642311930656433
1778841473433919700,3.189919677734375,0.2528226375579834,0.11967483907938004,-1.0633280277252197
1778841473443900700,3.199900634765625,0.3853057026863098,-0.10930247604846954,-0.9825981855392456
1778841473453880600,3.209880615234375,0.40216830372810364,-0.308149516582489,-0.8824225664138794
1778841473463861500,3.219861572265625,0.34418562054634094,-0.6378528475761414,-0.7819862961769104
1778841473473841700,3.229841552734375,0.27612587809562683,-0.9979761242866516,-0.6672317385673523
