timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
1778841470519601700,0.226528079080861,-0.0031885669082403,-0.1944341923415661,0.0044689117930829,-0.1171741485595703,0.0580854788422584,sitzen
1778841470529581800,0.2133472017999738,0.0006306991189718,-0.2406114216268062,0.0304924882948398,-0.1576879173517227,0.0702348947525024,sitzen
1778841470539562800,0.2017050966599956,0.0530178889602422,-0.397962376242876,0.0759310722351074,-0.1837341636419296,0.0887020528316497,sitzen
1778841470549543700,0.2116064956124871,0.0778442871809005,-0.583267505711317,0.137521743774414,-0.201707050204277,0.1065849363803863,sitzen
1778841470559523600,0.2314901402013376,0.0668003305971622,-0.787776517343521,0.2154698073863983,-0.2258533984422683,0.1309837698936462,sitzen
1778841470569504800,0.241551588553749,0.0635106414020061,-0.8779004403829574,0.2971346080303192,-0.2658726871013641,0.1496906280517578,sitzen
1778841470579484700,0.2602846748679876,0.00732931997478,-0.9257447260975836,0.3729883730411529,-0.3218528628349304,0.1727157980203628,sitzen
1778841470589465600,0.3908582798587158,0.0514028549790382,-0.9056476944863796,0.4395225942134857,-0.4152711927890777,0.2054231911897659,sitzen
1778841470599445500,0.5690484262228012,0.1531079102188348,-1.030404539489746,0.5071324706077576,-0.5411513447761536,0.2503558099269867,sitzen
1778841470609426700,0.6614208588413893,0.2104594444692134,-1.3050222756147385,0.5846470594406128,-0.7310402989387512,0.2799417376518249,sitzen
1778841470619407600,0.8223292136780918,0.2672650352746248,-1.608513639524579,0.6921039819717407,-0.9641172289848328,0.3051948845386505,sitzen
1778841470629387500,1.010836354058236,0.2708709508121013,-1.9888509272277357,0.8366388082504272,-1.1784909963607788,0.34454545378685,sitzen
1778841470639368700,1.0608537460282443,0.1091278987169265,-2.261360292896628,1.0043424367904663,-1.3365730047225952,0.3926418721675873,sitzen
1778841470649348600,0.817237808823213,-0.1699123300254345,-2.039434282517433,1.131928563117981,-1.431042194366455,0.4145343005657196,sitzen
1778841470659329500,0.2825703025646507,-0.485170119574666,-1.1344751548171044,1.134467363357544,-1.4858980178833008,0.370823323726654,sitzen
1778841470669310500,-0.5385960048139095,-0.8649906899273395,0.4010252709448337,0.9604496955871582,-1.540040135383606,0.2504545450210571,sitzen
1778841470679291000,-1.0886668319094923,-0.9135252959936856,1.6990040577888488,0.6783626079559326,-1.564620018005371,0.1493044793605804,sitzen
1778841470689271800,-0.8341418165467679,-0.5270727402806282,1.847346361041069,0.402696430683136,-1.5324300527572632,0.1161042377352714,sitzen
1778841470699251700,-0.2945566545650362,0.0021972177833318,1.5834598622888325,0.1763431578874588,-1.46998393535614,0.1428188234567642,sitzen
1778841470709232600,-0.0284456116311252,0.3487520628720522,1.321762982535362,0.0198353175073862,-1.3996376991271973,0.1649893671274185,sitzen
1778841470719212800,-0.0831117061898112,0.3230705091267824,0.9990414329767228,-0.0740125924348831,-1.346419334411621,0.1597141623497009,sitzen
1778841470729193700,-0.1794444207414984,0.2300005957633256,0.8480173432946204,-0.1372235119342804,-1.3081696033477783,0.1278441101312637,sitzen
1778841470739173600,-0.2982841506555676,0.18670564391613,0.6638268970698118,-0.1557391881942749,-1.2923582792282104,0.0737054124474525,sitzen
1778841470749154600,-0.3880971080496907,0.252176771736145,0.4943967976033687,-0.1244105547666549,-1.2620373964309692,0.0219308957457542,sitzen
1778841470759135700,-0.4080537082768976,0.332862419822812,0.5180436306506395,-0.0919713377952575,-1.1921098232269287,-0.0178031604737043,sitzen
1778841470769115600,-0.4408240512393415,0.3466115437120199,0.7573936540395021,-0.0883976444602012,-1.112934112548828,-0.0636063367128372,sitzen
1778841470779096600,-0.4607715913772582,0.2837432918667793,1.090875667065382,-0.1211236789822578,-1.0441830158233645,-0.1079373136162757,sitzen
1778841470789076500,-0.5177893636286258,0.2188262907981872,1.2212252175092695,-0.1746838539838791,-0.9125002026557922,-0.1529955863952636,sitzen
1778841470799057700,-0.5285436896160245,0.2845277202427387,0.8653484173238277,-0.242232546210289,-0.6710571050643921,-0.1780906915664672,sitzen
1778841470809038600,-0.4990390704512595,0.406744817635417,0.6709019500225782,-0.3001323342323303,-0.4571150243282318,-0.1818843632936477,sitzen
1778841470819018500,-0.5372255932435394,0.4861795888781547,0.725668143954873,-0.3344554305076599,-0.3310962319374084,-0.1815984696149826,sitzen
1778841470828999700,-0.5810569900549948,0.4399637811481952,0.7804436902374029,-0.3550499379634857,-0.2705628275871277,-0.1774894744157791,sitzen
1778841470838979800,-0.546323676456511,0.3246557324916124,0.799464617049694,-0.3791166245937347,-0.2177930325269699,-0.1688413769006729,sitzen
1778841470848960500,-0.3808716868408024,0.2160129869431257,0.6917062531203031,-0.4137829840183258,-0.144989401102066,-0.1527241915464401,sitzen
1778841470858940700,-0.166095402085781,0.0785509741455316,0.6114975748956203,-0.4508752226829529,-0.0661391839385032,-0.1433226019144058,sitzen
1778841470868921900,-0.0014466916769742,0.0158224230319261,0.5882587381273507,-0.4874912798404693,0.0160872433334589,-0.1146206557750701,sitzen
1778841470878902800,0.4105946249313652,0.2674152574002743,-0.7110761395007371,-0.3314391374588012,0.5020654797554016,0.02213622815907,sitzen
1778841470888882700,1.174324203994125,0.6235474936515093,-2.7530887480735777,-0.0914459750056266,0.5198976993560791,0.140622928738594,sitzen
1778841470898863900,0.3105973965227603,-0.0355313321083784,-1.754451804244518,0.26239013671875,0.6817288994789124,0.1809039562940597,sitzen
1778841470908843800,0.6165766317255794,0.3170879275858402,-3.604059095954895,0.644331693649292,0.4096084237098694,0.2254200279712677,sitzen
1778841470918824700,0.2981405044011772,-0.2573001060992479,-0.9586188216954468,0.9134952425956726,0.0275617279112339,0.209814965724945,sitzen
1778841470928804600,-0.0790774822376668,-0.0174473938852548,-1.854016924846172,1.036681056022644,0.0805625990033149,0.1887978762388229,sitzen
1778841470938785800,-0.3122536392971873,0.0670277096122503,-1.788007452365756,1.0649017095565796,0.1262861490249633,0.1456213742494583,sitzen
1778841470948766700,-0.6311551921762526,-0.1848316667377948,-0.7756810058802366,1.023324966430664,0.1344771832227707,0.0827483683824539,sitzen
1778841470958746600,-0.7350156718842685,-0.2273690782159566,0.0615782120347023,0.8947811722755432,0.1287223696708679,0.0232901033014059,sitzen
1778841470968727600,-0.6266871068514883,-0.1931371382683515,0.9965314959824084,0.6979842185974121,0.15074323117733,-0.0306130517274141,sitzen
1778841470978707700,-0.4308480161480605,-0.0558738629132509,1.2638655048400165,0.4941578805446625,0.2150937169790268,-0.073242001235485,sitzen
1778841470988689200,-0.3281384600408375,0.0557131193935871,1.243369244778156,0.3307239711284637,0.2086484730243683,-0.0980794504284858,sitzen
1778841470998669000,-0.1786383650556206,0.1641618036746978,1.2395429644882678,0.2041913270950317,0.1181553304195404,-0.0993489772081375,sitzen
1778841471008650200,0.0251256734281778,0.1147358017265796,1.2401251482903957,0.0721831619739532,-0.0510137900710105,-0.0775955915451049,sitzen
1778841471018631200,0.1679280243404209,-0.0129863228231668,1.2697574854880571,-0.0838200226426124,-0.2091538906097412,-0.0486757941544055,sitzen
1778841471028611000,0.1347192899607122,-0.1149292784720659,1.1627625071465968,-0.242054134607315,-0.3288201093673706,-0.0372550971806049,sitzen
1778841471038592000,-0.0810376763947308,-0.1076870522588491,1.1785445981681346,-0.3795544803142547,-0.4201795756816864,-0.0509828925132751,sitzen
1778841471048572400,-0.2784811335548758,0.0171288294553756,1.2537275571852922,-0.4974829256534576,-0.4406038522720337,-0.0797444283962249,sitzen
1778841471058553300,-0.4046963606730103,0.1018324810117483,1.2428460976868867,-0.5811207890510559,-0.3752099275588989,-0.1157333254814148,sitzen
1778841471068533200,-0.3200255884729325,0.2052156985968351,1.11510585295856,-0.6143257021903992,-0.2597016096115112,-0.1272695511579513,sitzen
1778841471078514200,-0.1827561756379902,0.182145788654685,0.7864788787484168,-0.5929245352745056,-0.1731832325458526,-0.1161138340830802,sitzen
1778841471088495400,0.0061257894039154,-0.0313753814727067,0.3626560850620269,-0.5192471146583557,-0.1405440419912338,-0.0938461050391197,sitzen
1778841471098475300,0.5075255976371467,-0.035813656181097,-0.3873030350625515,-0.4255059957504272,0.0075191790238022,-0.0241706203669309,sitzen
1778841471108456200,0.5162418419256806,0.0114408469468355,-0.7891133189052343,-0.3341850936412811,0.1240224093198776,0.0313595049083232,sitzen
1778841471118436000,-0.1419813899181783,-0.3147819887310266,-0.1300134503573179,-0.2614392638206482,0.0846417173743248,-0.0020269476808607,sitzen
1778841471128417300,-0.9123226422056556,-0.7208768180251122,0.068164020165801,-0.2071185111999511,0.0475867055356502,-0.089108869433403,sitzen
1778841471138397200,-1.4100022608719764,-1.217361527818441,-0.4988929399788379,-0.1045207753777504,0.0866595357656478,-0.221055194735527,sitzen
1778841471148378000,-1.666558124475181,-1.5865741949170826,-1.5790268482774494,0.1275819540023803,0.192764014005661,-0.3674865961074829,sitzen
1778841471158358000,-1.7029732536807656,-1.7625211289316414,-2.493938630193472,0.5006162524223328,0.2909278869628906,-0.4738316833972931,sitzen
1778841471168339200,-0.8193694870896637,-2.2006243769049645,-2.6108488533496854,0.9525083899497986,0.1347261220216751,-0.4622286558151245,sitzen
1778841471178320100,0.3145500796712935,-2.38454068236351,-2.2570050202965737,1.310028910636902,-0.0344823449850082,-0.4281873106956482,sitzen
1778841471188300000,0.2628204769559204,-1.51505618814826,-1.157355679666996,1.4145838022232056,-0.1135456711053848,-0.3140242397785187,sitzen
1778841471198281200,0.2739116336822509,-0.4465823225051164,-0.0504559295177459,1.294979453086853,-0.2237297147512436,-0.0419453382492065,sitzen
1778841471208261400,0.4183458235800266,-0.1404495041757822,0.1177203704953193,1.159447193145752,-0.310903251171112,0.299186110496521,sitzen
1778841471218242000,0.1012695864319801,-0.7124258005440235,-0.1865413932651281,1.0821433067321775,-0.3946780562400818,0.5739944577217102,sitzen
1778841471228222200,0.0432495052702724,-1.3753186316341162,0.1555079570978879,1.1258796453475952,-0.6734297275543213,0.70908123254776,sitzen
1778841471238203400,-0.4785983399689197,-2.048997645154595,0.0567196660876274,1.2778427600860596,-0.8307149410247803,0.6224448680877686,sitzen
1778841471248183300,-1.272112085790187,-1.2010299862205982,-2.6064479880422358,1.4030028581619265,-0.3827033936977386,0.4502536058425903,sitzen
1778841471258164200,-2.149984615252912,-1.2845581642568111,-0.107086748278141,1.3743627071380615,-0.4077168703079223,0.0211946349591016,sitzen
1778841471268145400,-3.084505645263195,-1.7540946613699198,0.8809194959431886,1.1870484352111816,-0.2185655087232589,-0.4526649713516235,sitzen
1778841471278125300,-2.5083655072137714,-1.402097917488217,1.3385370072036982,0.8401951193809509,0.020341033115983,-0.7735468745231628,sitzen
1778841471288106200,-1.6111216300658882,-1.1998071664273735,1.8125813371300696,0.4108078181743622,0.1244772896170616,-0.9124757051467896,sitzen
1778841471298086100,-0.9933978741317988,-1.0085936896979808,2.0445932727158067,-0.0624028779566288,0.0761650502681732,-0.8954572677612305,sitzen
1778841471308067300,-0.5846909626431763,-0.6632043812572955,2.510938864833117,-0.5543004274368286,0.0069526880979537,-0.740153968334198,sitzen
1778841471318047200,-0.3922279242441058,-0.4083364707410335,2.306654309606552,-0.9846267700195312,-0.0069059962406754,-0.4984951317310333,sitzen
1778841471328028200,-0.5108025734812021,-0.4749444936364889,1.6370914992332457,-1.303254008293152,-0.1138566806912422,-0.2165228277444839,sitzen
1778841471338009000,-0.5484761783152818,-0.4584861107885837,1.1991583471298215,-1.4715148210525513,-0.336018294095993,0.1076592281460762,sitzen
1778841471347989200,-0.4135876692675054,-0.228153506591916,0.5146253466397523,-1.4266070127487185,-0.7402411103248596,0.3965381681919098,sitzen
1778841471357970200,-0.6898442586407065,0.1240747079581022,-0.5655038854837418,-1.1505718231201172,-1.028118371963501,0.5434198379516602,sitzen
1778841471367950000,-1.2940904011033474,0.38745501075387,-2.46253460714817,-0.7202273607254028,-0.7481899857521057,0.5110682845115662,sitzen
1778841471377931000,-1.6284738930135965,0.7271294486790895,-3.497840947204828,-0.2639322578907013,-0.4127979576587677,0.2908557653427124,sitzen
1778841471387911400,-2.461585928121209,0.4749474162459373,-2.788186949461698,0.1302003860473632,-0.0087189124897122,-0.0479166954755783,sitzen
1778841471397892400,-1.857210898581892,1.1205389839231967,-3.1204432200849053,0.2776614427566528,0.444447785615921,-0.3845728039741516,sitzen
1778841471407872300,-1.0947329270154238,1.675424444758892,-1.350724873125553,0.1391368806362152,0.6306331157684326,-0.662423312664032,sitzen
1778841471417853200,-0.8343822011739015,1.6906921565175057,0.6999526879400014,-0.143577367067337,0.7657633423805237,-0.7569635510444641,sitzen
1778841471427834400,0.6140865684755146,1.7920085047006606,0.9642050973951816,-0.395603209733963,0.7799468040466309,-0.5853680968284607,sitzen
1778841471437814300,1.8603503656513989,1.6947130825966596,0.6099456692785025,-0.5223851203918457,0.5914791822433472,-0.2551097273826599,sitzen
1778841471447795200,2.266046551016718,1.4585668236851692,0.0089437694340944,-0.5650947690010071,0.3651895821094513,0.0694942325353622,sitzen
1778841471457775000,2.0273076452635226,1.5554823065608738,-0.0255687410205602,-0.5735114216804504,0.2768055200576782,0.3117615580558777,sitzen
1778841471467756300,1.401807702369988,1.7146218981593846,0.1794464665681123,-0.5477405190467834,0.3130250573158264,0.4030171632766723,sitzen
1778841471477736200,0.5254613595612346,1.4607207868486642,-0.0863192700594663,-0.4672238826751709,0.315703421831131,0.3274795114994049,sitzen
1778841471487717000,0.1553748322375118,1.149582123056054,-0.4610813879787921,-0.3238933682441711,0.2560113370418548,0.170216903090477,sitzen
1778841471497697000,0.2739583954334258,1.049931077736616,-0.5540811587154865,-0.146487683057785,0.2516035139560699,0.0011429215082898,sitzen
1778841471507678200,0.459691248794645,1.0405752203702927,-0.4050590565055608,0.0302428863942623,0.3522937595844269,-0.1412095427513122,sitzen
1778841471517659100,0.6854350638963281,1.094699024745822,-0.2851794621497392,0.1911846399307251,0.378801554441452,-0.2464547455310821,sitzen
1778841471527639000,0.8385716156877577,1.049300963139534,-0.1694032114595174,0.3187335133552551,0.3250972926616668,-0.3199404180049896,sitzen
1778841471537620200,0.8594166891872882,0.9831874457627534,0.0931190132021903,0.4014486372470855,0.2680827677249908,-0.3488881886005401,sitzen
1778841471547600400,1.0495764190800487,0.9505793076246976,0.2627384977608919,0.4385510087013244,0.1560194194316864,-0.3331120610237121,sitzen
1778841471557581300,1.2582657851368189,0.84393387337327,0.4044435549557209,0.4091936349868774,0.1122663468122482,-0.2851064503192901,sitzen
1778841471567561200,1.042573116189241,0.6767553522258997,0.5495382545888423,0.3459899127483368,0.2079446613788604,-0.2324466556310653,sitzen
1778841471577542400,0.7075410972423851,0.5941419509470462,0.5227788424789905,0.2734334170818329,0.2322044670581817,-0.1868538707494735,sitzen
1778841471587522300,0.5126838571831583,0.5657189895391463,0.4497171133995056,0.2111825197935104,0.1839956045150756,-0.1315813511610031,sitzen
1778841471597503200,0.5090583601623774,0.6843196500003338,0.3766927937209606,0.1812592446804046,0.1414505541324615,-0.0597207359969615,sitzen
1778841471607483100,0.6233775439120829,0.7588935372084379,0.3109130383431911,0.186817318201065,0.0767263919115066,0.0148961395025253,sitzen
1778841471617464300,0.6872710471518337,0.6953092460483312,0.2407376783549785,0.2326684296131134,0.0677281022071838,0.0625155940651893,sitzen
1778841471627445200,0.6129993577606976,0.5804530328124762,0.1817044746279716,0.300591766834259,0.109286144375801,0.0747517347335815,sitzen
1778841471637425200,0.647866673002392,0.5187286903053522,0.207757784295082,0.3645971119403839,0.1209451928734779,0.0509534552693367,sitzen
1778841471647406000,0.4701503912277519,0.4197948533445596,0.4000467813014984,0.4087403416633606,0.1086070761084556,-0.0062609026208519,sitzen
1778841471657386200,0.4109263411037623,0.3010322803199291,0.5550859518438578,0.430372416973114,0.0742267295718193,-0.0756849870085716,sitzen
1778841471667367200,0.4290471042059361,0.0885474675029516,0.6430874759018421,0.4193581044673919,0.0807128176093101,-0.1440583765506744,sitzen
1778841471677347000,0.2847409246020019,-0.101620299565792,0.791551359707117,0.3953827321529388,0.0689941123127937,-0.1895723342895507,sitzen
1778841471687328000,0.4503980814009904,-0.0961719710320234,0.8175240053534507,0.3612402081489563,0.0260997079312801,-0.1939562708139419,sitzen
1778841471697308400,0.5971716740317642,-0.0726724375009536,0.8181108653306961,0.314825564622879,-0.0162605326622724,-0.1652101129293441,sitzen
1778841471707289300,0.5819086384482681,-0.1117915649682283,0.8465630528330802,0.2630095183849334,-0.0572882927954196,-0.1176195070147514,sitzen
1778841471717270000,0.5772881390407681,-0.134929279449582,0.7249287237644195,0.2199680358171463,-0.130242645740509,-0.0725926458835601,sitzen
1778841471727250200,0.5325175616830587,-0.1013777229815721,0.5424783992052078,0.1994065791368484,-0.1919715702533722,-0.0294903758913278,sitzen
1778841471737231400,0.4237259091831743,-0.0359334831684827,0.3626321196645498,0.2041259706020355,-0.1996292173862457,-0.0083880200982093,sitzen
1778841471747211300,0.2314822126232087,-0.0048351650714874,0.1233808804750442,0.2350178509950637,-0.2152159512042999,-0.0161550343036651,sitzen
1778841471757192200,0.1232575463563203,0.040742929276824,-0.0972018986016511,0.3038573861122131,-0.2729564905166626,-0.0386355780065059,sitzen
1778841471767172000,-0.0172789054505527,0.0146948803067207,-0.2838344772815704,0.4005695283412933,-0.2954183518886566,-0.0687839835882186,sitzen
1778841471777153300,-0.145921798107028,-0.0617599983423948,-0.4511339944601059,0.4746730625629425,-0.2418030351400375,-0.1108552739024162,sitzen
1778841471787133200,-0.1371722360707819,-0.0384270535498857,-0.3826011409819126,0.5036383867263794,-0.2141786068677902,-0.1448915302753448,sitzen
1778841471797114000,-0.1415634567670524,0.0323304902404546,-0.1345464176118374,0.482292890548706,-0.2235169857740402,-0.1479698717594146,sitzen
1778841471807094000,-0.0599443272225558,0.1382861886620521,0.056962827193737,0.4301364421844482,-0.2470521032810211,-0.1059543043375015,sitzen
1778841471817075200,0.239213975919038,0.2667354584425687,0.2126104850232601,0.3319374322891235,-0.2745910584926605,-0.0126326130703091,sitzen
1778841471827055000,0.4232634062379598,0.2433189270198345,0.3421463809967041,0.2153977751731872,-0.2960049510002136,0.123455598950386,sitzen
1778841471837036000,0.5232124115906656,0.1126157408326864,0.2948813564747571,0.0947808101773262,-0.2757856845855713,0.2769370377063751,sitzen
1778841471847017200,0.5504164987280965,0.1025759928554296,0.3898088804036378,-0.0197239406406879,-0.2470235228538513,0.4646858274936676,sitzen
1778841471856997400,0.5924659805588424,0.2397761398464441,0.3654015843778848,-0.0883554592728614,-0.2700725197792053,0.6606177091598511,sitzen
1778841471866978000,0.575303979486227,0.2412707623183727,0.2000192989975213,-0.0848994702100753,-0.3547682464122772,0.8303945064544678,sitzen
1778841471876958200,0.5570192579939961,0.0768371559649705,-0.0967827964067459,-0.0098848920315504,-0.4017987251281738,0.978688657283783,sitzen
1778841471886939400,0.6147710436083376,-0.1558580857098102,-0.5043821850448846,0.1337292641401291,-0.4543620645999908,1.0934040546417236,sitzen
1778841471896919300,0.4085262942247092,-0.3451964162170887,-0.6803104143589734,0.3165355920791626,-0.4699439704418182,1.164687156677246,sitzen
1778841471906900200,0.1818608342334628,-0.4731915124893188,-0.7597311570763587,0.5298028588294983,-0.4472604990005493,1.2197051048278809,sitzen
1778841471916880100,0.0357224707663059,-0.4856061729043722,-0.7131938623070716,0.8680354952812195,-0.569799542427063,1.3036874532699585,sitzen
1778841471926861300,-0.1477431683152913,-0.3448889577031135,-1.1867062773138284,1.3448821306228638,-0.6169350743293762,1.4723113775253296,sitzen
1778841471936841200,0.360265098272264,0.1225321546912193,-2.4155542447865006,1.7699689865112305,-0.5902174711227417,1.6489527225494385,sitzen
1778841471946822100,0.629422815425694,0.6233294669866561,-1.8296821095347404,2.093303918838501,-0.708554744720459,1.8238859176635744,sitzen
1778841471956803300,0.8436445350378752,0.999443584036827,-1.2513260490015148,2.319675922393799,-0.7886466383934021,2.004770517349243,sitzen
1778841471966783200,0.9268880509138108,1.2832675399243831,-1.0058756629109382,2.437240600585937,-0.7555651068687439,2.1768622398376465,sitzen
1778841471976764200,1.0398775934949516,1.5831757846504448,-0.5386059416860342,2.4755642414093018,-0.7625654339790344,2.3606348037719727,sitzen
1778841471986743800,1.4138044296339154,1.9389415256768463,-0.1889683281511068,2.464426755905152,-0.8373773097991943,2.5752503871917725,sitzen
1778841471996724500,1.6558292251899838,2.3580922358989715,-0.0644406157284975,2.4259510040283203,-0.8456994891166687,2.8178634643554688,sitzen
1778841472006704600,1.821784634283185,2.7728245451569555,-0.0692132369577884,2.379471778869629,-0.8239513039588928,3.069875955581665,sitzen
1778841472016685800,1.8969190779834983,2.8849896196126936,0.0593184504091739,2.351130962371826,-0.9602532386779784,3.3167953491210938,sitzen
1778841472026665700,2.0197616137981416,2.663811797252297,-0.1420703833758831,2.399559497833252,-1.3202543258666992,3.518182277679444,sitzen
1778841472036646700,1.98585817515254,2.2601666991978884,-1.256307052284479,2.5643835067749023,-1.8836640119552608,3.5446927547454834,sitzen
1778841472046626600,1.4899971502155065,2.004948660069704,-2.942272180280089,2.627336025238037,-2.191956758499145,3.442518472671509,sitzen
1778841472056607700,1.7316724016815424,2.1395319025605914,-2.28993786034435,2.5939834117889404,-2.866024971008301,3.250450134277344,sitzen
1778841472066587600,2.135980932080745,2.734824192586541,-0.2255003617346286,2.4326541423797607,-3.416539430618286,3.0644497871398926,sitzen
1778841472076568600,1.478335938516259,3.210897982513905,0.9028716539017856,2.1174521446228027,-3.650174617767334,2.831787586212158,sitzen
1778841472086549800,0.0465647672981023,2.759210445824265,0.9551286414921284,1.7956311702728271,-3.642594575881958,2.543051719665528,sitzen
1778841472096529700,-0.7653384755641222,2.5257886434406043,0.082858973537758,1.5828454494476318,-3.387259721755981,2.271526575088501,sitzen
1778841472106510600,-1.0723954230010508,2.479999536690116,-1.7950977028876542,1.643298625946045,-3.014986515045166,2.055490016937256,sitzen
1778841472116490500,-0.1088619412571191,2.644793208527565,-3.4695430734813213,1.9342362880706787,-2.686235189437866,2.042029857635498,sitzen
1778841472126471700,0.9946230320125816,3.097247637936473,-3.362919266539812,2.271413803100586,-2.5094704627990723,2.188187837600708,sitzen
1778841472136451800,1.63859430501163,3.1667256633102894,-2.1614251699388025,2.523233413696289,-2.484538316726685,2.404836177825928,sitzen
1778841472146432500,2.6670091319888827,2.6853794859379527,-1.688350561827421,2.673884153366089,-2.486863374710083,2.6527299880981445,sitzen
1778841472156412700,3.048362903258204,1.8426900596678253,-1.328098176906258,2.7471206188201904,-2.6012637615203857,2.8933820724487305,sitzen
1778841472166393900,3.226763075643777,1.549226753297448,-0.3164263949371874,2.741147518157959,-2.7706854343414307,3.191548109054565,sitzen
1778841472176373800,3.299779212015867,1.7534242147624493,0.4307550771676003,2.6859285831451416,-2.828120470046997,3.5339910984039307,sitzen
1778841472186354700,2.593965523087978,1.5106763656288384,0.2261643786013126,2.6360573768615723,-2.6764960289001465,3.800771474838257,sitzen
1778841472196334600,1.5397130750209091,0.7246852703973651,-0.435365055181086,2.592881441116333,-2.3954427242279053,3.927178859710693,sitzen
1778841472206315800,0.8344365617096423,0.0516723195701837,-0.8083128171548247,2.507647752761841,-2.057304620742798,3.963466167449951,sitzen
1778841472216295700,0.6194605165988206,-0.0413473249107599,-0.5074892111495137,2.3280727863311768,-1.7368699312210083,3.9562480449676514,sitzen
1778841472226276600,0.6193477038741111,0.2492901103839278,0.4163675092443823,2.062506675720215,-1.5906720161437988,3.939675807952881,sitzen
1778841472236257800,0.9704764327496288,0.6600719284504651,1.5260437383696437,1.7353777885437012,-1.694629788398743,3.968132734298706,sitzen
1778841472246237700,1.7183891417384147,1.555696533833444,3.294535466143489,1.3537315130233765,-1.9813953638076784,4.114263534545898,sitzen
1778841472256218600,2.9255647911071776,2.348295210636407,4.201045038156211,0.9773584604263306,-2.180840492248535,4.374475479125977,sitzen
1778841472266198500,3.789228616344929,2.4945062009483574,3.891995163336396,0.6793877482414246,-2.186697244644165,4.636697292327881,sitzen
1778841472276179700,4.126683040133118,1.9705315728135409,3.087577307793498,0.5073978900909424,-2.1235179901123047,4.846156597137451,sitzen
1778841472286160000,4.308344260141253,1.098578569592908,2.611861245262623,0.3723359405994415,-2.033644437789917,4.975763320922852,sitzen
1778841472296140500,4.102097464931011,0.6110461048010737,2.870613303735852,0.2209354788064956,-1.9963630437850952,5.0067901611328125,sitzen
1778841472306120700,3.865685248559713,0.3959663801200687,2.9460277334213254,0.045153796672821,-1.9776066541671755,4.963893890380859,sitzen
1778841472316102000,3.521680087953806,0.9297048619002104,3.249882085424661,-0.1633528172969818,-1.930183172225952,4.904579162597656,sitzen
1778841472326081800,3.25236571893394,2.3356733372114595,3.925765330991149,-0.3618400394916534,-1.9787472486495967,4.9294915199279785,sitzen
1778841472336062700,3.4109716420471665,3.5144001600787043,3.773096396711468,-0.5086265802383423,-2.0035343170166016,5.082681655883789,sitzen
